x0,y0,z0,x1,y1,z1,q0,q1,sigma_q1
0.0,0.0,-1.0,0.05,0.0,-1.3,-2.9e-15,-3.114247503271823e-15,1.664578826605484e-17
0.0,0.0,-1.0,0.05,0.0,-1.2,-2.9e-15,-3.2083735045238726e-15,2.0459873473837252e-17
0.0,0.0,-1.0,0.05,0.0,-1.1,-2.9e-15,-3.3899073512619416e-15,1.940811415358224e-17
0.0,0.0,-1.0,0.05,0.0,-1.05,-2.9e-15,-3.3945538292308504e-15,1.9641585451293733e-17
0.0,0.0,-1.0,0.05,0.0,-1.02,-2.9e-15,-3.194501918880327e-15,1.6964446232397666e-17
0.0,0.0,-1.0,0.05,0.0,-1.0,-2.9e-15,-2.866364045708052e-15,1.7684130794876278e-17
0.0,0.0,-1.0,0.05,0.0,-0.98,-2.9e-15,-2.6303370097277095e-15,1.7569239045282972e-17
0.0,0.0,-1.0,0.05,0.0,-0.96,-2.9e-15,-2.527589742372978e-15,1.7846383070619175e-17
0.0,0.0,-1.0,0.05,0.0,-0.94,-2.9e-15,-2.4684743601652814e-15,1.6754115402226802e-17
0.0,0.0,-1.0,0.05,0.0,-0.92,-2.9e-15,-2.4786529436282277e-15,1.6298820298591184e-17
0.0,0.0,-1.0,0.05,0.0,-0.9,-2.9e-15,-2.511482894992739e-15,1.7496260664334126e-17
0.0,0.0,-1.0,0.05,0.0,-0.8,-2.9e-15,-2.589082006824447e-15,1.7028710501002887e-17
0.0,0.0,-1.0,0.05,0.0,-0.6,-2.9e-15,-2.7856191391941662e-15,1.735725743506624e-17
0.0,0.0,-1.0,0.05,0.0,-0.4,-2.9e-15,-2.8786686716968857e-15,1.6811200528201142e-17
0.0,0.0,-1.0,0.05,0.0,-0.2,-2.9e-15,-2.9521483935191286e-15,1.775853241085462e-17
0.0,0.0,-1.0,0.05,0.0,0.0,-2.9e-15,-2.996552617464784e-15,1.9085791491854704e-17
0.0,0.0,-1.0,0.05,0.0,0.5,-2.9e-15,-3.056013219040845e-15,1.787310222104095e-17
0.0,0.0,-1.0,0.05,0.0,1.0,-2.9e-15,-3.048184151888377e-15,1.6747869693182476e-17
0.0,0.0,-1.0,0.1,0.0,-1.5,-2.9e-15,-3.127478576603116e-15,1.9395737967302695e-17
0.0,0.0,-1.0,0.1,0.0,-1.4,-2.9e-15,-3.0989274222477587e-15,1.7309354766559058e-17
0.0,0.0,-1.0,0.1,0.0,-1.3,-2.9e-15,-3.1140617022588465e-15,1.7592367639676407e-17
0.0,0.0,-1.0,0.1,0.0,-1.2,-2.9e-15,-3.1721114795465564e-15,1.8369412015867667e-17
0.0,0.0,-1.0,0.1,0.0,-1.1,-2.9e-15,-3.1840268963702466e-15,1.9324862462955636e-17
0.0,0.0,-1.0,0.1,0.0,-1.05,-2.9e-15,-3.207220417480472e-15,1.727793102627732e-17
0.0,0.0,-1.0,0.1,0.0,-1.02,-2.9e-15,-3.1486999639813696e-15,1.8303858993004496e-17
0.0,0.0,-1.0,0.1,0.0,-1.0,-2.9e-15,-2.992831099081553e-15,1.77799096647279e-17
0.0,0.0,-1.0,0.1,0.0,-0.98,-2.9e-15,-2.9089568587032054e-15,1.8839772345953368e-17
0.0,0.0,-1.0,0.1,0.0,-0.96,-2.9e-15,-2.8424656864938432e-15,1.761145924678469e-17
0.0,0.0,-1.0,0.1,0.0,-0.94,-2.9e-15,-2.7902009388070823e-15,1.7985245734724272e-17
0.0,0.0,-1.0,0.1,0.0,-0.92,-2.9e-15,-2.747732442973006e-15,1.7575712404678275e-17
0.0,0.0,-1.0,0.1,0.0,-0.9,-2.9e-15,-2.7672517251419135e-15,1.786955478486165e-17
0.0,0.0,-1.0,0.1,0.0,-0.8,-2.9e-15,-2.801287495860924e-15,1.7015848440185676e-17
0.0,0.0,-1.0,0.1,0.0,-0.6,-2.9e-15,-2.883842660052135e-15,1.6598570421990328e-17
0.0,0.0,-1.0,0.1,0.0,-0.4,-2.9e-15,-2.9565657072687575e-15,1.5501282855380176e-17
0.0,0.0,-1.0,0.1,0.0,-0.2,-2.9e-15,-2.9614349160735383e-15,1.8317227182754907e-17
0.0,0.0,-1.0,0.1,0.0,0.0,-2.9e-15,-3.0243982413472643e-15,1.7613460815772005e-17
0.0,0.0,-1.0,0.1,0.0,0.5,-2.9e-15,-3.0458060141037665e-15,1.829381146029193e-17
0.0,0.0,-1.0,0.1,0.0,1.0,-2.9e-15,-3.048485371620881e-15,1.7680734082094715e-17
0.0,0.0,-1.0,0.2,0.0,-1.5,-2.9e-15,-3.1267562466020355e-15,1.9631794413871218e-17
0.0,0.0,-1.0,0.2,0.0,-1.4,-2.9e-15,-3.103746632576913e-15,1.6542607899531664e-17
0.0,0.0,-1.0,0.2,0.0,-1.3,-2.9e-15,-3.094008257829652e-15,1.8618881635281268e-17
0.0,0.0,-1.0,0.2,0.0,-1.2,-2.9e-15,-3.091165737990271e-15,2.0780260641037697e-17
0.0,0.0,-1.0,0.2,0.0,-1.1,-2.9e-15,-3.093174818571771e-15,1.7639206366868667e-17
0.0,0.0,-1.0,0.2,0.0,-1.05,-2.9e-15,-3.1014048931500034e-15,1.835371907245686e-17
0.0,0.0,-1.0,0.2,0.0,-1.02,-2.9e-15,-3.0962917042660345e-15,1.73211907225198e-17
0.0,0.0,-1.0,0.2,0.0,-1.0,-2.9e-15,-3.0953230846217343e-15,1.7773934336211288e-17
0.0,0.0,-1.0,0.2,0.0,-0.98,-2.9e-15,-3.0688440683052764e-15,1.686513287629756e-17
0.0,0.0,-1.0,0.2,0.0,-0.96,-2.9e-15,-3.0799478731042583e-15,1.773846035174945e-17
0.0,0.0,-1.0,0.2,0.0,-0.94,-2.9e-15,-3.083283032894443e-15,1.8737990736747418e-17
0.0,0.0,-1.0,0.2,0.0,-0.92,-2.9e-15,-3.0786967928393797e-15,1.6677659051546004e-17
0.0,0.0,-1.0,0.2,0.0,-0.9,-2.9e-15,-3.0410182452570347e-15,1.843034170994836e-17
0.0,0.0,-1.0,0.2,0.0,-0.8,-2.9e-15,-3.0105262771691023e-15,1.8242558281278082e-17
0.0,0.0,-1.0,0.2,0.0,-0.6,-2.9e-15,-3.021758620841782e-15,1.9558794660316126e-17
0.0,0.0,-1.0,0.2,0.0,-0.4,-2.9e-15,-3.0345300862705603e-15,1.6780523580306288e-17
0.0,0.0,-1.0,0.2,0.0,-0.2,-2.9e-15,-3.0201478391861046e-15,1.7054950359565303e-17
0.0,0.0,-1.0,0.2,0.0,0.0,-2.9e-15,-3.0631201708246294e-15,1.6571671015814473e-17
0.0,0.0,-1.0,0.2,0.0,0.5,-2.9e-15,-3.0681278271116485e-15,1.9285895073122353e-17
0.0,0.0,-1.0,0.2,0.0,1.0,-2.9e-15,-3.0792123195720656e-15,1.72003183944852e-17
0.0,0.0,-1.0,0.3,0.0,-1.5,-2.9e-15,-3.1104433782014716e-15,1.675861833219747e-17
0.0,0.0,-1.0,0.3,0.0,-1.4,-2.9e-15,-3.0943880732567812e-15,1.6649904708249583e-17
0.0,0.0,-1.0,0.3,0.0,-1.3,-2.9e-15,-3.1285301018046676e-15,1.6405668973820187e-17
0.0,0.0,-1.0,0.3,0.0,-1.2,-2.9e-15,-3.108032828751007e-15,1.8642001252801963e-17
0.0,0.0,-1.0,0.3,0.0,-1.1,-2.9e-15,-3.1455895580438474e-15,1.773702259793322e-17
0.0,0.0,-1.0,0.3,0.0,-1.05,-2.9e-15,-3.111330066288562e-15,2.0000100992376664e-17
0.0,0.0,-1.0,0.3,0.0,-1.02,-2.9e-15,-3.091470661420792e-15,2.0077315673397742e-17
0.0,0.0,-1.0,0.3,0.0,-1.0,-2.9e-15,-3.0900076561274096e-15,1.965371433025041e-17
0.0,0.0,-1.0,0.3,0.0,-0.98,-2.9e-15,-3.114056894936505e-15,1.839105477747616e-17
0.0,0.0,-1.0,0.3,0.0,-0.96,-2.9e-15,-3.1240037372370356e-15,1.8758388196270914e-17
0.0,0.0,-1.0,0.3,0.0,-0.94,-2.9e-15,-3.0688801964736173e-15,1.9063276656472085e-17
0.0,0.0,-1.0,0.3,0.0,-0.92,-2.9e-15,-3.0436987721670825e-15,1.8315147571271977e-17
0.0,0.0,-1.0,0.3,0.0,-0.9,-2.9e-15,-3.0680665646467725e-15,1.7712802310320715e-17
0.0,0.0,-1.0,0.3,0.0,-0.8,-2.9e-15,-3.097584501126736e-15,1.6634807323351495e-17
0.0,0.0,-1.0,0.3,0.0,-0.6,-2.9e-15,-3.0754005733113093e-15,1.6113693793152394e-17
0.0,0.0,-1.0,0.3,0.0,-0.4,-2.9e-15,-3.0810930899575423e-15,1.848345753306863e-17
0.0,0.0,-1.0,0.3,0.0,-0.2,-2.9e-15,-3.0904755898743196e-15,1.7518044691778563e-17
0.0,0.0,-1.0,0.3,0.0,0.0,-2.9e-15,-3.056838982893307e-15,1.9883881657013323e-17
0.0,0.0,-1.0,0.3,0.0,0.5,-2.9e-15,-3.1117771298533125e-15,1.8183099249595968e-17
0.0,0.0,-1.0,0.3,0.0,1.0,-2.9e-15,-3.076732111842445e-15,1.6900368180762395e-17
0.0,0.0,-1.0,0.4,0.0,-1.5,-2.9e-15,-3.0947388102103644e-15,1.724692718818106e-17
0.0,0.0,-1.0,0.4,0.0,-1.4,-2.9e-15,-3.0456069015662857e-15,1.9146451664851857e-17
0.0,0.0,-1.0,0.4,0.0,-1.3,-2.9e-15,-3.1218558582474518e-15,1.891568311915531e-17
0.0,0.0,-1.0,0.4,0.0,-1.2,-2.9e-15,-3.1235965894635323e-15,1.8991726944161255e-17
0.0,0.0,-1.0,0.4,0.0,-1.1,-2.9e-15,-3.08934499013519e-15,1.5557785264352382e-17
0.0,0.0,-1.0,0.4,0.0,-1.05,-2.9e-15,-3.119057674597858e-15,1.6018021587746194e-17
0.0,0.0,-1.0,0.4,0.0,-1.02,-2.9e-15,-3.1231893001757124e-15,1.853664437832793e-17
0.0,0.0,-1.0,0.4,0.0,-1.0,-2.9e-15,-3.1091421263231184e-15,1.8340665773050367e-17
0.0,0.0,-1.0,0.4,0.0,-0.98,-2.9e-15,-3.0907989153626376e-15,1.9902505263957764e-17
0.0,0.0,-1.0,0.4,0.0,-0.96,-2.9e-15,-3.0860767088916146e-15,1.782780618989643e-17
0.0,0.0,-1.0,0.4,0.0,-0.94,-2.9e-15,-3.061596952770822e-15,1.8877577908199748e-17
0.0,0.0,-1.0,0.4,0.0,-0.92,-2.9e-15,-3.064711475072332e-15,1.744687899974707e-17
0.0,0.0,-1.0,0.4,0.0,-0.9,-2.9e-15,-3.076964240381222e-15,1.5820080114976947e-17
0.0,0.0,-1.0,0.4,0.0,-0.8,-2.9e-15,-3.0702994846949896e-15,1.7621654624899232e-17
0.0,0.0,-1.0,0.4,0.0,-0.6,-2.9e-15,-3.101609609494675e-15,1.835680584976777e-17
0.0,0.0,-1.0,0.4,0.0,-0.4,-2.9e-15,-3.0869801963476816e-15,1.826813334830072e-17
0.0,0.0,-1.0,0.4,0.0,-0.2,-2.9e-15,-3.0542904565847163e-15,1.6978303944346236e-17
0.0,0.0,-1.0,0.4,0.0,0.0,-2.9e-15,-3.107015917966524e-15,1.690497735228833e-17
0.0,0.0,-1.0,0.4,0.0,0.5,-2.9e-15,-3.077791537336277e-15,1.8163933620658572e-17
0.0,0.0,-1.0,0.4,0.0,1.0,-2.9e-15,-3.0989144675519888e-15,1.8555867917026583e-17
0.0,0.0,-1.0,0.5,0.0,-1.5,-2.9e-15,-3.0696215313789597e-15,1.684613806021049e-17
0.0,0.0,-1.0,0.5,0.0,-1.4,-2.9e-15,-3.094214414985743e-15,1.7361776667597822e-17
0.0,0.0,-1.0,0.5,0.0,-1.3,-2.9e-15,-3.0903522890814644e-15,1.8163410592826707e-17
0.0,0.0,-1.0,0.5,0.0,-1.2,-2.9e-15,-3.1338334968494556e-15,1.8788088029775406e-17
0.0,0.0,-1.0,0.5,0.0,-1.1,-2.9e-15,-3.141384814399673e-15,1.7339000368564958e-17
0.0,0.0,-1.0,0.5,0.0,-1.05,-2.9e-15,-3.061795919487135e-15,1.8939189831550824e-17
0.0,0.0,-1.0,0.5,0.0,-1.02,-2.9e-15,-3.106961847769877e-15,1.9794842521104997e-17
0.0,0.0,-1.0,0.5,0.0,-1.0,-2.9e-15,-3.0641369306003507e-15,1.8171186610207044e-17
0.0,0.0,-1.0,0.5,0.0,-0.98,-2.9e-15,-3.1141419358422425e-15,1.8116947417160928e-17
0.0,0.0,-1.0,0.5,0.0,-0.96,-2.9e-15,-3.0652225354242672e-15,1.9478660693270555e-17
0.0,0.0,-1.0,0.5,0.0,-0.94,-2.9e-15,-3.071479165422717e-15,1.9143447722427276e-17
0.0,0.0,-1.0,0.5,0.0,-0.92,-2.9e-15,-3.0987138786242833e-15,1.5732236248739643e-17
0.0,0.0,-1.0,0.5,0.0,-0.9,-2.9e-15,-3.1083857088701804e-15,1.9510803772952807e-17
0.0,0.0,-1.0,0.5,0.0,-0.8,-2.9e-15,-3.1140537371801543e-15,1.746107869562154e-17
0.0,0.0,-1.0,0.5,0.0,-0.6,-2.9e-15,-3.1025461501840746e-15,1.8526997580138312e-17
0.0,0.0,-1.0,0.5,0.0,-0.4,-2.9e-15,-3.0763433910862118e-15,1.709794489662033e-17
0.0,0.0,-1.0,0.5,0.0,-0.2,-2.9e-15,-3.0991855716642533e-15,1.7410334189047156e-17
0.0,0.0,-1.0,0.5,0.0,0.0,-2.9e-15,-3.102972895199721e-15,1.692569992268494e-17
0.0,0.0,-1.0,0.5,0.0,0.5,-2.9e-15,-3.122708287560767e-15,1.482429763919785e-17
0.0,0.0,-1.0,0.5,0.0,1.0,-2.9e-15,-3.0744452884316587e-15,1.790137801943877e-17
0.0,0.0,-1.0,0.0,0.0,-1.5,-2.8e-15,-3.083988471778142e-15,1.8724645265919527e-17
0.0,0.0,-1.0,0.0,0.0,-1.4,-2.8e-15,-3.0867241750074104e-15,1.9772189814426397e-17
0.0,0.0,-1.0,0.0,0.0,-1.3,-2.8e-15,-3.119049902177466e-15,1.7797577459266982e-17
0.0,0.0,-1.0,0.0,0.0,-1.2,-2.8e-15,-3.185313276906032e-15,1.8539421321906534e-17
0.0,0.0,-1.0,0.0,0.0,-1.1,-2.8e-15,-3.4174131373397274e-15,1.93685742877286e-17
0.0,0.0,-1.0,0.0,0.0,-1.05,-2.8e-15,-3.4403985902779156e-15,1.79214984987021e-17
0.0,0.0,-1.0,0.0,0.0,-1.02,-2.8e-15,-3.1731415729920534e-15,1.975032801865052e-17
0.0,0.0,-1.0,0.0,0.0,-0.98,-2.8e-15,-2.498827125030815e-15,1.8081462173154233e-17
0.0,0.0,-1.0,0.0,0.0,-0.96,-2.8e-15,-2.4012569347878915e-15,1.9082692002770922e-17
0.0,0.0,-1.0,0.0,0.0,-0.94,-2.8e-15,-2.2869511429293253e-15,1.6249502837258448e-17
0.0,0.0,-1.0,0.0,0.0,-0.92,-2.8e-15,-2.3464117274088115e-15,1.7797675380209454e-17
0.0,0.0,-1.0,0.0,0.0,-0.9,-2.8e-15,-2.3806886067370404e-15,1.81175651664587e-17
0.0,0.0,-1.0,0.0,0.0,-0.8,-2.8e-15,-2.5045289015580057e-15,1.7508631448334235e-17
0.0,0.0,-1.0,0.0,0.0,-0.6,-2.8e-15,-2.7917414964038892e-15,2.0362334020643254e-17
0.0,0.0,-1.0,0.0,0.0,-0.4,-2.8e-15,-2.8716511533851526e-15,1.8337239415980326e-17
0.0,0.0,-1.0,0.0,0.0,-0.2,-2.8e-15,-2.9115746375700907e-15,1.6601097664934962e-17
0.0,0.0,-1.0,0.0,0.0,0.0,-2.8e-15,-2.9699534010009196e-15,1.6522621309339847e-17
0.0,0.0,-1.0,0.0,0.0,0.5,-2.8e-15,-3.0814697821898767e-15,1.7490758061140952e-17
0.0,0.0,-1.0,0.0,0.0,1.0,-2.8e-15,-3.0884478935352375e-15,1.7712805008159977e-17
0.0,0.0,-1.0,0.02,0.0,-1.5,-2.8e-15,-3.1218245242404972e-15,1.95402312875866e-17
0.0,0.0,-1.0,0.02,0.0,-1.4,-2.8e-15,-3.1546919468185264e-15,1.6415002731478466e-17
0.0,0.0,-1.0,0.02,0.0,-1.3,-2.8e-15,-3.146195797896526e-15,1.712693302187278e-17
0.0,0.0,-1.0,0.02,0.0,-1.2,-2.8e-15,-3.185143671652768e-15,1.78772856131234e-17
0.0,0.0,-1.0,0.02,0.0,-1.1,-2.8e-15,-3.4032097072948476e-15,1.8023415888996015e-17
0.0,0.0,-1.0,0.02,0.0,-1.05,-2.8e-15,-3.380794106023249e-15,1.8341217248878212e-17
0.0,0.0,-1.0,0.02,0.0,-1.02,-2.8e-15,-3.0721996931145784e-15,1.733306913490879e-17
0.0,0.0,-1.0,0.02,0.0,-1.0,-2.8e-15,-2.8064044484881883e-15,1.748734939515921e-17
0.0,0.0,-1.0,0.02,0.0,-0.98,-2.8e-15,-2.576486929627258e-15,1.7881319218145178e-17
0.0,0.0,-1.0,0.02,0.0,-0.96,-2.8e-15,-2.4437061867819835e-15,1.7709541372210786e-17
0.0,0.0,-1.0,0.02,0.0,-0.94,-2.8e-15,-2.377246054819071e-15,1.828939448385391e-17
0.0,0.0,-1.0,0.02,0.0,-0.92,-2.8e-15,-2.369595745695538e-15,1.8297460609084637e-17
0.0,0.0,-1.0,0.02,0.0,-0.9,-2.8e-15,-2.4038494934067987e-15,1.640941884962441e-17
0.0,0.0,-1.0,0.02,0.0,-0.8,-2.8e-15,-2.5390702543277588e-15,1.8306319319572638e-17
0.0,0.0,-1.0,0.02,0.0,-0.6,-2.8e-15,-2.764946000409952e-15,1.7293477541422728e-17
0.0,0.0,-1.0,0.02,0.0,-0.4,-2.8e-15,-2.878749672667536e-15,1.7973337889772826e-17
0.0,0.0,-1.0,0.02,0.0,-0.2,-2.8e-15,-2.9412375550128885e-15,1.7685876973288978e-17
0.0,0.0,-1.0,0.02,0.0,0.0,-2.8e-15,-2.9654831557629193e-15,1.5649246812165724e-17
0.0,0.0,-1.0,0.02,0.0,0.5,-2.8e-15,-3.0800823508125537e-15,1.8117620384671028e-17
0.0,0.0,-1.0,0.02,0.0,1.0,-2.8e-15,-3.0865822697961388e-15,1.7994197479677516e-17
0.0,0.0,-1.0,0.05,0.0,-1.5,-2.8e-15,-3.076853663524792e-15,1.729752522809392e-17
0.0,0.0,-1.0,0.05,0.0,-1.4,-2.8e-15,-3.1032671194267436e-15,1.8399647289053383e-17
0.0,0.0,-1.0,0.05,0.0,-1.3,-2.8e-15,-3.122684363807259e-15,1.823409949826324e-17
0.0,0.0,-1.0,0.05,0.0,-1.2,-2.8e-15,-3.190292573570187e-15,1.9828603596216973e-17
0.0,0.0,-1.0,0.05,0.0,-1.1,-2.8e-15,-3.384342273570527e-15,1.7244360764833757e-17
0.0,0.0,-1.0,0.05,0.0,-1.05,-2.8e-15,-3.3508725894143776e-15,1.7942250141518735e-17
0.0,0.0,-1.0,0.05,0.0,-1.02,-2.8e-15,-3.14802245318356e-15,1.6779045343642054e-17
0.0,0.0,-1.0,0.05,0.0,-1.0,-2.8e-15,-2.8742895164226543e-15,1.7857036135014947e-17
0.0,0.0,-1.0,0.05,0.0,-0.98,-2.8e-15,-2.6572033975143427e-15,1.7312994776912877e-17
0.0,0.0,-1.0,0.05,0.0,-0.96,-2.8e-15,-2.5037594289985048e-15,1.801909652595377e-17
0.0,0.0,-1.0,0.05,0.0,-0.94,-2.8e-15,-2.5111045747162287e-15,1.782348547930026e-17
0.0,0.0,-1.0,0.05,0.0,-0.92,-2.8e-15,-2.528192987034587e-15,1.8301333869239423e-17
0.0,0.0,-1.0,0.05,0.0,-0.9,-2.8e-15,-2.5069148793413195e-15,1.583173636982525e-17
0.0,0.0,-1.0,0.05,0.0,-0.8,-2.8e-15,-2.5977165489559996e-15,1.740835153722637e-17
0.0,0.0,-1.0,0.05,0.0,-0.6,-2.8e-15,-2.8137109863576797e-15,1.7858405797428877e-17
0.0,0.0,-1.0,0.05,0.0,-0.4,-2.8e-15,-2.8646594085647804e-15,1.5883420428054905e-17
0.0,0.0,-1.0,0.05,0.0,-0.2,-2.8e-15,-2.970339683600346e-15,1.819058256276939e-17
0.0,0.0,-1.0,0.05,0.0,0.0,-2.8e-15,-3.000714002019748e-15,1.892584860172106e-17
0.0,0.0,-1.0,0.05,0.0,0.5,-2.8e-15,-3.0580809278639512e-15,1.7713117370169397e-17
0.0,0.0,-1.0,0.05,0.0,1.0,-2.8e-15,-3.074223070640767e-15,1.7624663199070473e-17
0.0,0.0,-1.0,0.1,0.0,-1.5,-2.8e-15,-3.129339800569784e-15,1.744878966878625e-17
0.0,0.0,-1.0,0.1,0.0,-1.4,-2.8e-15,-3.1095978726566866e-15,1.761742405180409e-17
0.0,0.0,-1.0,0.1,0.0,-1.3,-2.8e-15,-3.1314418977137863e-15,1.6721468519206916e-17
0.0,0.0,-1.0,0.1,0.0,-1.2,-2.8e-15,-3.0911857884410503e-15,1.64156416958838e-17
0.0,0.0,-1.0,0.1,0.0,-1.1,-2.8e-15,-3.1968954716420494e-15,1.789072203633008e-17
0.0,0.0,-1.0,0.1,0.0,-1.05,-2.8e-15,-3.230313195108695e-15,1.9813543990599342e-17
0.0,0.0,-1.0,0.1,0.0,-1.02,-2.8e-15,-3.0976460176707175e-15,1.7157655743956882e-17
0.0,0.0,-1.0,0.1,0.0,-1.0,-2.8e-15,-2.998631878509019e-15,1.8015730106751468e-17
0.0,0.0,-1.0,0.1,0.0,-0.98,-2.8e-15,-2.909415374162306e-15,1.5949421529292942e-17
0.0,0.0,-1.0,0.1,0.0,-0.96,-2.8e-15,-2.8232704354388786e-15,1.7433826902341776e-17
0.0,0.0,-1.0,0.1,0.0,-0.94,-2.8e-15,-2.8013764167234028e-15,1.7860175887977572e-17
0.0,0.0,-1.0,0.1,0.0,-0.92,-2.8e-15,-2.7804214521465616e-15,1.797330510132087e-17
0.0,0.0,-1.0,0.1,0.0,-0.9,-2.8e-15,-2.7464052403230094e-15,1.7173150121370487e-17
0.0,0.0,-1.0,0.1,0.0,-0.8,-2.8e-15,-2.7594886719357984e-15,1.6903293682122472e-17
0.0,0.0,-1.0,0.1,0.0,-0.6,-2.8e-15,-2.853547300149487e-15,1.7384205817374704e-17
0.0,0.0,-1.0,0.1,0.0,-0.4,-2.8e-15,-2.9291407221921935e-15,1.7289068789983046e-17
0.0,0.0,-1.0,0.1,0.0,-0.2,-2.8e-15,-2.9618379924576295e-15,1.7688367130088123e-17
0.0,0.0,-1.0,0.1,0.0,0.0,-2.8e-15,-2.9848321244610167e-15,1.771347099725685e-17
0.0,0.0,-1.0,0.1,0.0,0.5,-2.8e-15,-3.036107676677548e-15,1.6903822299592112e-17
0.0,0.0,-1.0,0.1,0.0,1.0,-2.8e-15,-3.069601952711855e-15,1.6625992985947848e-17
0.0,0.0,-1.0,0.2,0.0,-1.5,-2.8e-15,-3.137549473861894e-15,1.7027197732884988e-17
0.0,0.0,-1.0,0.2,0.0,-1.4,-2.8e-15,-3.1309939463556213e-15,1.6844159549407e-17
0.0,0.0,-1.0,0.2,0.0,-1.3,-2.8e-15,-3.102646674847273e-15,1.7102987375133027e-17
0.0,0.0,-1.0,0.2,0.0,-1.2,-2.8e-15,-3.1311328699345927e-15,1.8266834837635982e-17
0.0,0.0,-1.0,0.2,0.0,-1.1,-2.8e-15,-3.1483800499032893e-15,1.8597033799611614e-17
0.0,0.0,-1.0,0.2,0.0,-1.05,-2.8e-15,-3.1050816283342903e-15,1.7392054754307943e-17
0.0,0.0,-1.0,0.2,0.0,-1.02,-2.8e-15,-3.0989345365101247e-15,1.8372590692340448e-17
0.0,0.0,-1.0,0.2,0.0,-1.0,-2.8e-15,-3.1065237799135865e-15,1.65170194440102e-17
0.0,0.0,-1.0,0.2,0.0,-0.98,-2.8e-15,-3.0886320018571216e-15,1.7880359245742e-17
0.0,0.0,-1.0,0.2,0.0,-0.96,-2.8e-15,-3.0491080516425665e-15,2.1080016317820593e-17
0.0,0.0,-1.0,0.2,0.0,-0.94,-2.8e-15,-3.0843839958176416e-15,2.006427009710727e-17
0.0,0.0,-1.0,0.2,0.0,-0.92,-2.8e-15,-3.0753880776412365e-15,1.894878015960992e-17
0.0,0.0,-1.0,0.2,0.0,-0.9,-2.8e-15,-3.0497814006860303e-15,1.745998473924793e-17
0.0,0.0,-1.0,0.2,0.0,-0.8,-2.8e-15,-3.0393317314312127e-15,1.783871667860486e-17
0.0,0.0,-1.0,0.2,0.0,-0.6,-2.8e-15,-3.0206268258585218e-15,1.8664042570336342e-17
0.0,0.0,-1.0,0.2,0.0,-0.4,-2.8e-15,-3.041430541638652e-15,1.8077218461550453e-17
0.0,0.0,-1.0,0.2,0.0,-0.2,-2.8e-15,-3.0606110522642182e-15,1.9515908568067075e-17
0.0,0.0,-1.0,0.2,0.0,0.0,-2.8e-15,-3.0555318155162813e-15,1.714964890928389e-17
0.0,0.0,-1.0,0.2,0.0,0.5,-2.8e-15,-3.0946847770382903e-15,1.6911812890138147e-17
0.0,0.0,-1.0,0.2,0.0,1.0,-2.8e-15,-3.0765763316433703e-15,1.857178604450778e-17
0.0,0.0,-1.0,0.3,0.0,-1.5,-2.8e-15,-3.1220748126885825e-15,1.8747689183261656e-17
0.0,0.0,-1.0,0.3,0.0,-1.4,-2.8e-15,-3.133679331235592e-15,1.6672097685477484e-17
0.0,0.0,-1.0,0.3,0.0,-1.3,-2.8e-15,-3.0679369779596204e-15,1.860326806135125e-17
0.0,0.0,-1.0,0.3,0.0,-1.2,-2.8e-15,-3.066660305926016e-15,1.907133871402522e-17
0.0,0.0,-1.0,0.3,0.0,-1.1,-2.8e-15,-3.118931176140645e-15,1.7136688048318595e-17
0.0,0.0,-1.0,0.3,0.0,-1.05,-2.8e-15,-3.0954378060640843e-15,1.8014008324676828e-17
0.0,0.0,-1.0,0.3,0.0,-1.02,-2.8e-15,-3.0840890092290385e-15,1.803998358473863e-17
0.0,0.0,-1.0,0.3,0.0,-1.0,-2.8e-15,-3.0788062532871506e-15,1.8866783683703906e-17
0.0,0.0,-1.0,0.3,0.0,-0.98,-2.8e-15,-3.0759493635719783e-15,2.0266909772153618e-17
0.0,0.0,-1.0,0.3,0.0,-0.96,-2.8e-15,-3.0844550810021446e-15,1.6079591116393535e-17
0.0,0.0,-1.0,0.3,0.0,-0.94,-2.8e-15,-3.0995085433343202e-15,1.7500231973615467e-17
0.0,0.0,-1.0,0.3,0.0,-0.92,-2.8e-15,-3.095011959384394e-15,1.762968482505633e-17
0.0,0.0,-1.0,0.3,0.0,-0.9,-2.8e-15,-3.0775756615736326e-15,1.7316654606261947e-17
0.0,0.0,-1.0,0.3,0.0,-0.8,-2.8e-15,-3.0798907012957087e-15,1.8643441247313318e-17
0.0,0.0,-1.0,0.3,0.0,-0.6,-2.8e-15,-3.0818786847213938e-15,1.8087341089360405e-17
0.0,0.0,-1.0,0.3,0.0,-0.4,-2.8e-15,-3.063653409456365e-15,1.7587271691549408e-17
0.0,0.0,-1.0,0.3,0.0,-0.2,-2.8e-15,-3.092764150690044e-15,1.8813299505389255e-17
0.0,0.0,-1.0,0.3,0.0,0.0,-2.8e-15,-3.0991811168889316e-15,1.9357408547450126e-17
0.0,0.0,-1.0,0.3,0.0,0.5,-2.8e-15,-3.049976460181168e-15,1.723777085566427e-17
0.0,0.0,-1.0,0.3,0.0,1.0,-2.8e-15,-3.0806943077785125e-15,1.9881109244670835e-17
0.0,0.0,-1.0,0.4,0.0,-1.5,-2.8e-15,-3.1011280387704663e-15,1.779147640035483e-17
0.0,0.0,-1.0,0.4,0.0,-1.4,-2.8e-15,-3.1054289539024963e-15,1.9569176556183918e-17
0.0,0.0,-1.0,0.4,0.0,-1.3,-2.8e-15,-3.1180673156634414e-15,1.7886992851447408e-17
